person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
31,35352,0,15.0,0,0,9000,6.03,0.25,0,5,0
28,77385,3,3.0,0,0,6000,7.66,0.08,0,9,0
33,135000,2,0.0,5,1,17500,11.83,0.13,0,5,0
27,80000,0,7.0,3,1,7400,12.69,0.09,0,10,0
27,52000,3,0.0,3,2,22950,13.49,0.44,0,10,1
28,33000,2,1.0,4,3,7500,15.31,0.23,0,10,0
32,27000,3,2.0,1,2,6000,12.73,0.22,1,5,0
32,34000,0,5.0,4,0,4000,7.49,0.12,0,6,0
29,70000,3,2.0,1,0,4350,10.99,0.06,0,10,0
34,180000,0,9.0,4,2,12900,12.99,0.07,1,8,0
29,19200,2,7.0,4,0,6000,10.99,0.31,0,5,1
32,65000,2,3.0,1,2,12000,13.35,0.18,0,10,0
32,74000,0,5.0,5,1,15000,11.11,0.2,0,9,0
28,73000,3,3.0,0,2,1000,10.99,0.01,0,7,0
32,78000,3,0.0,1,2,13000,12.87,0.17,1,10,0
30,73000,3,15.0,4,1,5500,9.99,0.08,0,5,0
35,115000,3,2.0,3,0,14000,10.99,0.12,0,5,0
29,75000,0,3.0,3,1,4000,10.75,0.05,0,9,0
30,20520,3,0.0,3,1,5000,9.99,0.24,0,9,0
27,58000,3,0.0,1,2,4600,13.99,0.08,1,10,0
27,62000,3,7.0,2,0,5000,10.99,0.08,0,5,0
27,55200,2,4.0,4,1,4000,10.99,0.07,0,10,0
31,82000,0,15.0,0,0,9000,5.42,0.11,0,10,0
28,33288,3,2.0,0,2,10800,12.09,0.32,0,5,1
29,74872,3,4.0,4,0,15000,7.88,0.2,0,5,0
27,62400,0,12.0,3,0,12000,5.42,0.19,0,6,0
29,40000,3,3.0,3,1,14150,12.69,0.35,0,5,1
29,60000,0,1.0,5,1,5600,12.42,0.09,0,10,0
27,60000,0,3.0,4,1,6000,11.48,0.1,0,10,0
27,29120,3,2.0,3,1,4000,10.75,0.14,0,8,0
28,30000,3,4.0,0,0,8000,10.99,0.27,0,8,0
28,51043,0,12.0,5,2,2100,12.29,0.04,0,5,1
29,40000,0,9.0,4,0,5000,6.99,0.13,0,7,0
27,70176,3,3.0,3,0,9000,7.88,0.13,0,5,0
28,56000,0,5.0,3,2,5050,12.29,0.09,1,8,1
29,105000,0,13.0,3,0,12000,7.88,0.11,0,10,0
30,52800,3,4.0,4,1,2400,9.62,0.05,0,7,0
35,43000,3,19.0,0,2,1200,13.8,0.03,0,8,0
29,16800,3,4.0,4,0,5000,6.92,0.3,0,7,1
27,38000,0,11.0,0,1,5000,9.76,0.13,0,6,0
27,66240,3,7.0,3,0,5000,5.79,0.08,0,9,0
30,180000,0,0.0,1,0,6000,6.62,0.03,0,8,0
30,66000,0,15.0,0,1,15000,11.14,0.23,0,5,0
32,38000,3,2.0,0,1,12000,12.42,0.32,0,9,1
27,45600,0,3.0,0,0,1450,8.49,0.03,0,9,0
28,107364,0,12.0,0,0,8000,6.76,0.07,0,9,0
34,67392,0,0.0,0,2,15000,13.85,0.22,1,8,1
28,100000,0,13.0,4,0,13000,8.59,0.13,0,9,0
35,29400,3,0.0,1,1,6150,12.21,0.21,0,10,0
29,62500,0,13.0,3,1,5000,11.36,0.08,0,5,0
30,49110,3,2.0,4,1,19775,12.42,0.4,0,9,1
28,28800,0,2.0,1,1,2000,10.59,0.07,0,8,0
31,37584,3,0.0,3,1,3900,10.99,0.1,0,10,0
27,65000,0,11.0,2,0,8000,7.49,0.12,0,9,0
33,29000,3,0.0,1,2,10000,13.06,0.34,1,7,1
34,30000,0,4.0,4,0,4300,7.9,0.14,0,9,0
32,140000,0,3.0,2,1,5000,10.38,0.04,0,10,0
27,75000,0,0.0,4,0,7500,8.9,0.1,0,10,0
32,84456,3,5.0,2,1,10000,9.88,0.12,0,7,0
34,90000,0,19.0,5,2,5000,13.61,0.06,1,8,0
27,39480,0,2.0,1,2,7200,13.79,0.18,0,7,0
29,62000,0,6.0,5,0,12000,7.51,0.19,0,8,0
28,29000,3,4.0,0,3,10000,16.77,0.34,0,10,1
28,28320,3,4.0,5,3,8700,14.61,0.31,0,8,1
29,118400,0,11.0,1,0,35000,7.9,0.3,0,7,0
28,25000,3,1.0,5,0,5000,7.51,0.2,0,9,0
27,55200,3,0.0,0,0,4000,6.76,0.07,0,6,0
28,47004,0,12.0,3,2,10000,13.61,0.21,0,10,1
31,85000,3,5.0,5,2,16000,11.34,0.19,0,6,0
31,80000,0,5.0,4,0,6000,7.4,0.07,0,9,0
31,90000,0,11.0,3,0,12000,6.92,0.13,0,6,0
33,143004,0,17.0,2,0,10000,6.99,0.07,0,7,0
27,50000,0,2.0,5,2,10750,13.48,0.21,0,7,0
27,65000,3,12.0,3,2,5000,13.99,0.08,1,7,0
27,51298,3,11.0,5,1,1000,10.37,0.02,0,9,0
35,36000,3,5.0,3,0,7000,6.91,0.19,0,8,0
31,54050,3,8.0,1,1,12000,10.99,0.22,0,9,0
32,50000,2,16.0,3,0,8000,7.49,0.16,0,10,0
34,60000,0,6.0,4,4,10500,15.68,0.17,1,9,0
27,20000,3,1.0,1,2,6000,13.11,0.3,1,5,0
35,32000,3,4.0,0,0,14500,6.17,0.45,0,5,1
33,612000,3,3.0,3,2,5950,12.73,0.01,1,10,0
33,110000,3,3.0,5,2,10000,13.57,0.09,1,9,0
31,50000,3,1.0,5,1,10000,10.71,0.2,0,6,0
28,81000,0,11.0,4,0,6000,6.17,0.07,0,8,0
34,47700,3,2.0,0,0,9000,7.14,0.19,0,10,0
31,24996,3,0.0,4,2,10750,12.53,0.43,1,7,1
33,96000,0,5.0,5,0,9000,7.49,0.09,0,7,0
31,45000,3,5.0,4,0,14000,7.91,0.31,0,8,1
30,28000,2,5.0,2,1,6300,11.99,0.23,0,8,0
28,115000,0,11.0,2,0,5000,7.51,0.04,0,7,0
33,30000,3,14.0,3,1,7500,11.86,0.25,0,8,1
35,72000,0,3.0,3,0,12800,6.62,0.18,0,10,0
29,153000,3,1.0,0,1,17600,8.7,0.12,0,7,0
30,57996,3,2.0,2,2,8400,12.98,0.14,0,7,0
32,250000,0,9.0,5,3,25000,14.59,0.1,0,7,0
34,40000,3,3.0,1,1,25000,10.25,0.63,0,5,1
27,65000,3,4.0,4,0,28000,7.9,0.43,0,10,1
32,61200,0,4.0,4,0,15000,6.99,0.25,0,9,0
35,54000,3,1.0,1,3,9000,14.46,0.17,0,8,1
31,47700,3,2.0,3,1,12000,11.99,0.25,0,6,0
35,130000,3,6.0,3,1,4375,10.99,0.03,0,8,0
31,351699,3,7.0,2,3,10500,15.7,0.03,0,9,0
30,34000,3,0.0,0,3,2400,15.57,0.07,0,5,1
33,60000,2,4.0,1,2,10000,13.98,0.17,1,6,0
27,48000,3,0.0,0,1,10000,10.62,0.21,0,7,0
34,103363,0,4.0,5,1,15000,10.99,0.15,0,5,0
31,95000,0,5.0,0,1,15000,11.14,0.16,0,9,0
31,96000,2,3.0,5,1,10000,9.99,0.1,0,5,0
29,39000,0,12.0,1,0,16000,5.99,0.41,0,8,0
28,75000,3,5.0,5,0,5000,7.88,0.07,0,6,0
33,37000,0,2.0,3,1,13000,10.36,0.35,0,9,0
28,30000,3,7.0,5,1,10000,10.38,0.33,0,5,1
27,38400,3,6.0,3,1,5000,9.88,0.13,0,10,0
31,77940,0,3.0,5,1,16250,10.99,0.21,0,9,0
28,140000,3,0.0,2,0,7400,6.03,0.05,0,6,0
31,47500,3,2.0,5,2,10000,15.96,0.21,0,6,0
32,45000,0,6.0,3,0,6400,7.49,0.14,0,9,0
27,50000,3,5.0,2,1,12000,10.37,0.24,0,6,0
32,38000,3,3.0,0,0,6350,5.79,0.17,0,8,0
35,90000,3,0.0,5,1,12000,10.99,0.13,0,9,0
32,200000,3,14.0,5,1,25000,10.62,0.13,0,9,0
27,120000,0,11.0,4,0,7000,6.76,0.06,0,7,0
27,56000,3,2.0,4,1,14000,10.65,0.25,0,10,0
30,10800,2,4.0,4,1,2400,9.99,0.22,0,7,1
28,44000,3,5.0,4,2,16000,13.48,0.36,0,5,1
33,92000,0,8.0,4,2,20000,13.06,0.22,0,9,0
32,107800,2,3.0,4,2,5200,14.65,0.05,0,9,0
35,250000,2,8.0,5,1,15000,9.88,0.06,0,9,0
28,90080,0,9.0,2,0,5500,7.49,0.06,0,6,0
32,120000,0,16.0,5,1,5600,10.75,0.05,0,8,0
27,120000,0,4.0,2,3,25000,16.07,0.21,1,10,0
29,39996,3,0.0,4,2,4000,10.99,0.1,1,8,0
28,68004,3,1.0,4,2,15000,13.16,0.22,1,7,0
34,56000,3,16.0,0,0,5000,8.9,0.09,0,5,0
32,35000,0,11.0,0,2,4000,13.61,0.11,0,6,0
27,65000,3,0.0,2,1,12000,10.99,0.18,0,7,0
30,51372,3,4.0,3,0,4500,6.39,0.09,0,10,0
31,95000,3,2.0,1,2,2500,13.72,0.03,1,10,0
30,42000,3,0.0,1,1,2250,8.88,0.05,0,7,0
27,25000,3,4.0,0,3,8000,14.84,0.32,0,5,1
28,110004,0,2.0,1,1,15000,10.99,0.14,0,5,0
30,69996,3,0.0,4,1,2000,10.65,0.03,0,10,0
28,30000,3,4.0,1,1,3900,11.99,0.13,0,9,0
35,17280,3,6.0,1,3,7200,12.36,0.42,0,5,1
29,33000,3,6.0,5,0,5000,8.9,0.15,0,8,0
27,42000,3,6.0,5,2,3000,10.99,0.07,0,8,0
32,83196,3,1.0,1,1,9350,10.99,0.11,0,6,0
27,70000,3,4.0,4,1,20000,11.48,0.29,0,8,0
27,31200,0,1.0,2,1,12300,12.53,0.39,0,8,0
28,24000,0,2.0,4,0,1500,7.14,0.06,0,6,0
33,36500,0,4.0,4,0,8500,10.99,0.23,0,8,0
27,30996,3,1.0,3,3,2600,14.74,0.08,0,5,1
28,30000,3,2.0,0,0,12000,5.42,0.4,0,6,1
35,31000,0,9.0,5,2,15000,13.16,0.48,1,9,0
27,110000,3,5.0,3,1,18000,9.91,0.16,0,5,0
28,30000,3,13.0,3,1,14800,11.14,0.49,0,7,1
27,88000,3,11.0,5,0,9000,6.91,0.1,0,8,0
34,33666,3,4.0,0,3,8000,17.49,0.24,1,5,1
32,35000,3,2.0,4,1,5500,11.49,0.16,0,5,0
28,40000,3,6.0,1,2,10500,14.27,0.26,0,6,0
31,20500,0,4.0,0,0,1000,6.76,0.05,0,5,0
34,35000,3,9.0,1,0,8000,10.99,0.23,0,10,0
28,25000,3,1.0,1,1,12000,9.83,0.48,0,6,1
27,51000,2,11.0,5,0,18000,7.49,0.35,0,6,0
29,54000,0,8.0,5,3,14800,15.31,0.27,1,5,1
27,43200,3,4.0,3,0,10000,7.49,0.23,0,6,0
31,62000,0,4.0,3,0,6550,5.79,0.11,0,10,0
30,54000,0,3.0,0,2,5000,12.61,0.09,0,9,1
35,30000,3,0.0,5,1,3000,10.65,0.1,0,8,0
28,56000,3,7.0,0,5,20000,18.25,0.36,1,10,1
28,39000,3,6.0,3,3,3600,16.29,0.09,0,8,1
31,30372,3,2.0,4,3,20200,14.74,0.67,0,8,1
27,44000,0,3.0,1,2,6400,13.85,0.15,0,10,0
33,59450,0,1.0,4,1,3000,10.38,0.05,0,5,0
30,138000,0,3.0,1,4,23975,17.93,0.17,1,6,1
33,40000,3,17.0,1,3,11175,14.96,0.28,1,5,0
28,100000,0,3.0,1,2,8000,13.98,0.08,1,6,0
29,120000,2,11.0,4,3,5000,14.09,0.04,1,5,0
32,120000,0,13.0,1,1,2000,10.99,0.02,0,10,0
33,125000,0,2.0,0,0,20000,7.88,0.16,0,7,0
33,135000,2,0.0,2,0,6275,6.91,0.05,0,7,0
30,135000,3,4.0,5,3,25000,15.21,0.19,0,9,0
33,400000,0,9.0,3,0,15000,6.03,0.04,0,6,0
34,75500,3,0.0,1,3,19200,16.77,0.25,1,7,1
29,24960,3,13.0,0,0,4000,5.42,0.16,0,10,0
27,136000,0,3.0,4,0,5000,6.17,0.04,0,6,0
29,98850,3,6.0,0,0,12500,10.99,0.13,0,10,0
29,48000,0,8.0,3,0,4500,5.42,0.09,0,7,0
27,60000,3,1.0,5,2,10000,13.22,0.17,0,7,0
33,63996,0,15.0,1,0,3200,5.42,0.05,0,8,0
33,75000,0,17.0,1,2,12000,10.99,0.16,1,10,0
31,78000,0,0.0,0,0,5000,10.99,0.06,0,7,1
33,170000,2,15.0,3,2,21000,14.26,0.12,0,9,0
28,69000,0,5.0,0,3,20000,14.91,0.29,1,5,1
27,24000,3,0.0,5,1,2800,10.95,0.12,0,10,0
31,85000,3,1.0,3,0,18500,7.51,0.18,0,7,1
33,123000,3,5.0,1,1,12000,11.83,0.1,0,10,0
28,24000,3,8.0,1,1,8875,10.65,0.37,0,7,1
27,19200,0,3.0,0,3,1400,16.77,0.07,1,6,1
28,52000,0,10.0,0,0,13600,7.88,0.26,0,5,0
27,49000,3,11.0,5,1,4000,10.59,0.08,0,5,0
29,55400,3,2.0,2,2,7000,10.28,0.13,1,6,0
35,40000,2,0.0,3,0,5000,6.92,0.13,0,7,0
27,44004,0,2.0,3,0,10000,6.92,0.23,0,6,0
28,50000,0,1.0,4,0,8000,5.99,0.16,0,6,0
29,61455,0,1.0,3,5,10000,18.09,0.14,0,9,1
27,20000,3,0.0,5,1,8000,11.89,0.4,0,6,1
29,40000,0,8.0,0,0,8000,8.59,0.2,0,9,0
30,54000,3,2.0,2,4,5000,15.13,0.09,0,7,1
29,48000,3,13.0,5,0,10000,7.51,0.21,0,10,0
35,90000,3,3.0,0,1,11000,11.99,0.12,0,10,0
28,38000,3,12.0,4,0,3200,9.63,0.08,0,9,0
29,32400,0,2.0,0,1,10625,10.99,0.33,0,8,0
27,98004,3,8.0,5,0,10000,6.54,0.1,0,7,0
30,9600,3,1.0,0,2,1500,12.73,0.16,1,9,1
31,60000,3,4.0,1,0,25000,8.9,0.42,0,7,1
30,50000,3,2.0,0,2,2000,14.79,0.04,1,6,0
28,604000,0,12.0,4,1,25000,9.01,0.04,0,9,1
29,72000,3,13.0,0,2,15900,13.04,0.22,0,10,0
27,60000,3,11.0,1,1,1800,11.46,0.03,0,8,0
30,120000,0,15.0,1,0,11000,6.03,0.09,0,9,0
29,92004,0,12.0,3,1,10000,9.63,0.11,0,9,0
31,24000,3,3.0,1,0,6000,8.49,0.25,0,5,0
31,78000,3,1.0,1,0,14000,9.63,0.18,0,5,0
33,50000,3,1.0,2,0,9000,7.51,0.18,0,9,0
30,78000,0,1.0,3,2,26000,15.96,0.33,1,5,0
31,50000,3,9.0,0,0,12000,6.03,0.24,0,6,0
28,55000,2,13.0,3,0,18000,7.9,0.33,0,10,0
29,92000,0,8.0,1,1,10000,11.26,0.11,0,8,0
27,28800,3,0.0,1,0,3000,7.88,0.1,0,7,1
27,35000,3,3.0,1,1,10000,9.88,0.29,0,9,0
29,89849,0,13.0,4,2,6000,13.98,0.07,1,10,0
30,300000,2,14.0,5,1,35000,10.59,0.12,0,5,0
31,56000,0,4.0,3,0,8000,8.59,0.14,0,6,0
34,30144,0,3.0,0,2,18000,12.84,0.6,1,5,0
32,48000,3,15.0,5,0,3600,6.92,0.07,0,6,0
28,48000,0,13.0,3,2,5000,15.27,0.1,1,8,1
34,48989,2,10.0,2,0,2400,7.14,0.05,0,7,0
27,57240,2,4.0,3,1,15000,11.99,0.26,0,10,0
28,60000,0,6.0,1,1,15000,11.99,0.25,0,5,0
35,24960,3,6.0,5,0,1400,8.49,0.06,0,7,0
29,47133,3,5.0,3,1,5100,11.86,0.11,0,7,0
33,39504,0,17.0,4,0,3000,7.37,0.08,0,9,0
34,480000,0,5.0,4,3,14000,14.61,0.03,0,9,0
28,60000,3,12.0,0,0,4600,7.88,0.08,0,8,0
27,34152,3,5.0,1,2,5000,13.79,0.15,1,9,0
29,30000,0,3.0,2,0,6000,5.79,0.2,0,6,0
28,48000,3,7.0,4,2,4000,14.35,0.08,0,10,0
29,74000,3,3.0,1,2,16000,13.11,0.22,1,6,1
29,89520,2,13.0,1,2,8000,13.23,0.09,1,5,0
28,64600,0,12.0,3,0,5000,8.94,0.07,0,9,1
32,75000,0,2.0,5,3,2000,15.65,0.03,1,10,0
29,18000,3,4.0,0,1,6400,10.37,0.36,0,6,1
32,240000,0,5.0,3,0,8400,7.51,0.04,0,6,0
29,48712,0,13.0,5,0,11050,5.42,0.23,0,6,0
31,124992,0,15.0,5,0,24000,8.49,0.19,0,7,0
27,44000,0,0.0,1,2,6000,13.23,0.14,1,6,1
27,44000,3,5.0,1,1,13650,10.65,0.31,0,7,1
30,24000,0,4.0,3,0,7000,6.62,0.29,0,9,0
31,54000,0,12.0,2,0,15000,8.49,0.28,0,5,1
27,132000,3,6.0,0,2,20000,12.73,0.15,0,10,0
33,24000,3,6.0,3,0,10000,8.9,0.42,0,10,1
27,49000,0,11.0,3,1,8500,10.59,0.17,0,10,0
33,120999,0,7.0,0,2,15200,13.61,0.13,1,7,0
34,60000,3,14.0,3,2,10000,13.57,0.17,0,6,0
28,56100,3,12.0,3,0,8400,7.51,0.13,0,10,1
29,180000,0,2.0,5,0,20000,10.99,0.11,0,6,0
27,84000,3,7.0,3,2,12000,13.16,0.14,0,5,0
31,69000,3,12.0,2,0,16000,5.99,0.23,0,9,0
29,44000,3,14.0,1,1,16000,10.99,0.36,0,8,1
31,50000,0,7.0,0,0,4800,6.03,0.1,0,7,0
31,20000,2,3.0,4,1,5000,11.83,0.25,0,7,0
27,64000,3,2.0,0,2,5000,12.99,0.08,0,8,0
30,96000,0,8.0,2,1,17000,10.62,0.18,0,10,0
31,190000,0,15.0,0,2,24000,10.99,0.13,0,6,0
29,118374,0,13.0,2,2,3500,13.49,0.03,0,5,0
32,100000,3,7.0,0,2,14400,13.35,0.14,0,5,0
28,115000,0,3.0,1,0,18500,10.99,0.16,0,9,0
30,49000,3,2.0,4,3,5000,15.31,0.1,0,7,1
27,78200,2,4.0,3,4,35000,17.99,0.38,1,7,1
31,96000,0,4.0,3,0,9600,5.99,0.1,0,5,0
31,58000,0,15.0,2,0,8875,10.99,0.15,0,5,0
29,97000,2,3.0,3,1,12000,11.83,0.12,0,7,0
27,69000,0,3.0,1,1,4000,11.49,0.06,0,8,1
34,73000,0,7.0,4,0,20675,10.99,0.28,0,9,0
27,42000,3,1.0,1,0,10000,10.99,0.24,0,8,0
28,21000,3,6.0,0,0,6250,7.9,0.3,0,8,0
29,69000,2,11.0,3,1,6000,11.12,0.09,0,8,0
33,37440,3,5.0,4,1,4400,11.71,0.12,0,8,0
30,60000,2,11.0,1,0,20000,6.17,0.33,0,9,0
27,61200,0,11.0,3,1,5000,11.86,0.07,0,5,1
33,81000,0,2.0,5,1,7500,10.08,0.09,0,9,0
34,30000,3,5.0,3,0,4200,5.79,0.14,0,8,0
30,50000,2,3.0,2,0,5000,5.99,0.1,0,10,0
33,54000,3,15.0,4,1,10000,10.99,0.19,0,6,0
33,87000,0,1.0,4,3,5000,14.96,0.06,0,6,0
27,82500,0,3.0,0,0,11100,8.94,0.13,0,7,0
28,62040,3,0.0,0,2,13400,13.06,0.22,1,6,0
33,44000,3,3.0,3,1,2725,12.18,0.06,0,6,1
35,28080,3,3.0,0,2,9600,13.57,0.34,0,6,1
27,150000,2,0.0,1,0,10000,8.59,0.07,0,9,0
34,60353,3,13.0,4,1,8500,10.65,0.14,0,8,0
31,42000,2,0.0,2,1,7200,9.99,0.17,0,8,0
28,66000,0,2.0,5,0,6500,5.79,0.1,0,9,0
32,29100,0,3.0,3,3,10000,15.95,0.34,1,9,1
34,40000,3,2.0,1,1,5000,12.53,0.13,0,5,0
28,62352,0,3.0,1,0,3800,6.62,0.06,0,6,0
34,30636,3,4.0,0,1,10000,10.37,0.33,0,10,1
32,29500,0,4.0,1,1,7000,10.0,0.24,0,7,1
31,30000,3,0.0,5,3,6600,16.49,0.22,1,6,1
31,77000,0,4.0,2,2,10000,14.65,0.13,0,6,0
28,48715,3,2.0,0,2,12000,12.87,0.25,1,5,0
28,79536,0,12.0,4,0,16425,7.9,0.21,0,10,0
28,80000,0,13.0,1,1,21000,11.36,0.26,0,10,0
28,75000,0,12.0,0,2,15250,11.34,0.2,1,7,0
30,30809,3,1.0,3,1,11200,11.99,0.36,0,8,1
35,53500,0,3.0,2,1,10000,9.91,0.19,0,9,0
30,55536,0,14.0,3,2,1000,10.99,0.02,0,7,0
28,48000,3,4.0,5,3,2000,14.96,0.04,0,5,0
35,48000,3,6.0,1,0,17000,7.88,0.35,0,8,1
33,53000,3,6.0,0,1,2500,9.99,0.05,0,7,0
35,32900,3,4.0,2,2,4800,13.23,0.15,1,8,1
34,135000,3,6.0,5,4,20000,17.74,0.15,1,5,0
33,115000,0,10.0,4,1,25000,11.86,0.22,0,10,0
29,68004,3,3.0,3,1,18000,10.0,0.26,0,10,0
27,38000,0,3.0,5,1,4500,9.99,0.12,0,7,0
28,82500,3,4.0,5,4,11000,16.35,0.13,0,8,0
29,48000,3,4.0,5,1,10000,10.62,0.21,0,10,0
31,24000,3,2.0,4,0,3000,7.49,0.13,0,8,0
35,200000,3,7.0,3,1,5000,10.99,0.03,0,10,0
30,39000,3,1.0,3,0,2300,8.59,0.06,0,6,0
32,106000,0,3.0,5,0,10000,10.99,0.09,0,9,0
29,92000,0,8.0,2,0,12000,6.62,0.13,0,8,0
30,46044,3,4.0,5,1,5000,10.99,0.11,0,7,0
35,123000,3,2.0,2,4,25000,17.19,0.2,0,6,1
28,53544,3,12.0,3,2,1800,10.99,0.03,1,8,0
35,66000,0,4.0,1,0,3000,6.03,0.05,0,10,0
28,64000,3,1.0,4,2,10000,11.66,0.16,0,5,0
29,42000,3,6.0,5,2,18000,14.65,0.43,1,8,1
33,140000,0,14.0,0,0,9600,6.91,0.07,0,5,0
32,43625,3,2.0,4,1,1500,10.99,0.03,0,10,0
34,35100,0,16.0,1,2,9000,13.47,0.26,0,8,0
34,50000,0,11.0,0,0,4000,8.9,0.08,0,7,0
34,51621,0,5.0,2,1,3500,11.49,0.07,0,7,0
28,61000,0,12.0,4,0,12000,6.03,0.2,0,5,0
32,50000,3,3.0,3,2,2500,13.49,0.05,0,10,0
28,48996,3,8.0,3,3,15000,14.09,0.31,1,5,1
34,225000,0,4.0,0,2,3000,13.35,0.01,1,7,0
34,75000,0,3.0,5,0,3000,7.9,0.04,0,8,0
31,51500,3,6.0,2,3,19000,14.83,0.37,0,10,1
28,105000,3,0.0,5,4,20000,10.99,0.19,0,7,1
29,48000,0,3.0,5,2,17375,14.27,0.36,1,10,0
31,111000,0,3.0,4,0,5150,6.62,0.05,0,7,0
29,83000,0,13.0,0,0,7500,8.9,0.09,0,6,0
27,69996,3,3.0,2,3,10800,14.91,0.15,0,6,0
34,45000,0,1.0,0,1,12000,11.86,0.27,0,5,0
31,16656,0,4.0,1,2,2400,14.72,0.14,1,5,1
34,30000,3,2.0,0,0,12000,8.9,0.4,0,7,1
34,109200,0,18.0,1,2,6000,12.23,0.05,1,5,0
27,75288,0,12.0,3,1,18050,10.0,0.24,0,7,0
28,84800,3,4.0,5,1,9000,10.99,0.11,0,7,0
29,40000,3,1.0,0,0,3600,8.59,0.09,0,5,0
32,37000,3,4.0,3,1,6000,10.36,0.16,0,8,0
28,59000,0,2.0,5,1,14000,10.36,0.24,0,7,0
34,52809,3,18.0,0,1,13000,10.62,0.25,0,8,0
32,40000,0,16.0,3,0,16000,5.99,0.4,0,9,0
31,79100,0,4.0,1,0,19150,6.99,0.24,0,6,0
32,99996,0,16.0,0,0,7000,7.14,0.07,0,10,0
30,78000,3,10.0,0,3,15000,14.96,0.19,0,9,1
31,99000,3,15.0,2,2,12000,14.26,0.12,0,10,0
29,28800,3,1.0,4,0,1400,7.9,0.05,0,8,0
29,65000,0,7.0,3,1,7000,10.99,0.11,0,5,0
32,54000,0,2.0,2,1,7125,9.99,0.13,0,6,1
33,90000,0,4.0,1,2,12000,12.98,0.13,0,5,0
29,150000,3,9.0,2,4,15000,16.32,0.1,1,5,0
29,28000,3,2.0,4,3,5000,16.07,0.18,0,8,1
30,42000,2,4.0,3,2,4000,15.23,0.1,1,5,0
30,44760,3,1.0,3,1,3300,11.71,0.07,0,5,0
27,62900,3,7.0,3,3,24250,15.31,0.33,0,6,1
28,65000,3,2.0,2,2,7200,13.98,0.11,1,5,0
28,20000,3,2.0,5,2,4000,13.11,0.2,0,5,1
29,19200,3,1.0,0,0,2000,5.99,0.1,0,6,1
28,30000,0,5.0,2,0,15000,10.99,0.5,0,8,0
35,54000,2,4.0,3,0,6000,6.62,0.11,0,5,0
30,85000,3,4.0,3,0,10000,6.62,0.12,0,6,0
31,100000,0,0.0,2,0,15000,9.63,0.15,0,5,0
28,40000,2,2.0,3,0,3600,6.99,0.09,0,10,0
34,54072,0,12.0,3,1,7000,11.89,0.13,0,9,0
30,45000,3,2.0,1,0,13250,7.9,0.29,0,9,0
29,33000,0,5.0,5,1,4200,11.36,0.13,0,6,0
28,108000,0,4.0,5,2,5000,12.87,0.05,0,8,0
28,30000,0,8.0,0,0,3000,7.29,0.1,0,7,0
29,72500,0,2.0,3,2,7000,13.79,0.1,1,8,0
30,48996,3,1.0,2,4,10000,15.45,0.2,0,8,1
28,37090,3,2.0,0,1,3000,11.12,0.08,0,5,0
32,115000,3,2.0,4,1,4000,12.69,0.03,0,8,0
34,138000,0,14.0,3,1,25000,11.12,0.18,0,6,0
29,91560,0,8.0,4,0,22000,6.91,0.24,0,5,0
29,30000,3,4.0,5,2,7200,15.27,0.24,1,8,0
30,120000,3,3.0,4,4,10000,17.04,0.08,0,10,0
31,78000,0,1.0,2,2,20000,14.26,0.26,0,9,1
27,44640,3,0.0,4,1,12800,11.83,0.29,0,8,0
28,55640,0,9.0,4,2,5000,10.99,0.09,0,6,0
30,32040,3,4.0,4,2,13275,10.99,0.41,1,6,1
29,158000,2,13.0,5,0,11000,8.49,0.07,0,7,0
29,45000,2,8.0,4,1,8000,12.21,0.18,0,5,0
34,113000,3,6.0,0,2,9600,10.99,0.08,0,5,0
34,27000,3,3.0,3,1,2525,12.21,0.09,0,10,0
27,48000,3,2.0,1,2,25000,10.59,0.52,1,5,1
27,58000,3,5.0,2,0,5900,9.32,0.1,0,6,0
29,18000,3,3.0,5,1,1700,11.12,0.09,0,8,0
28,55704,0,12.0,1,0,8400,7.51,0.15,0,6,0
32,66300,0,5.0,3,0,6075,6.03,0.09,0,6,0
32,64000,3,1.0,2,1,10000,12.69,0.16,0,8,0
33,45000,3,4.0,1,0,12000,7.88,0.27,0,5,0
27,113000,0,7.0,0,3,20000,10.99,0.18,0,8,1
27,32220,3,11.0,3,1,17725,11.49,0.55,0,7,1
29,74100,3,3.0,5,2,4500,13.61,0.06,1,8,0
29,35000,3,1.0,4,0,10625,7.9,0.3,0,6,0
32,45000,3,3.0,1,2,3000,12.61,0.07,1,8,0
27,62000,0,1.0,2,1,3275,9.33,0.05,0,8,0
31,200000,0,1.0,3,1,7800,9.63,0.04,0,5,0
29,47000,3,2.0,3,1,5000,10.62,0.11,0,9,0
29,37920,3,2.0,3,2,12000,13.48,0.32,0,8,1
28,48000,2,1.0,1,3,12000,14.54,0.25,0,7,0
28,34000,3,7.0,3,1,9600,10.99,0.28,0,7,0
35,38000,3,3.0,5,1,8000,10.99,0.21,0,9,0
29,69996,3,0.0,5,1,2400,11.11,0.03,0,6,0
33,75000,0,6.0,5,0,6000,7.51,0.08,0,5,0
28,99996,0,6.0,5,0,10000,5.42,0.1,0,9,0
28,86400,0,4.0,3,0,5000,7.9,0.06,0,5,0
32,65000,3,3.0,2,0,3625,6.03,0.06,0,8,0
33,24000,3,4.0,0,3,1000,14.91,0.04,1,10,1
